cell_id,Roads:number_intersections,Roads:diversity,Roads:total,Buildings:diversity,Buildings:total,LandUse:Mix,TrafficPoints:crossing,poisAreas:area_park,poisAreas:area_pitch,pois:diversity,pois:total,ThirdPlaces:oa_count,ThirdPlaces:edt_count,ThirdPlaces:out_count,ThirdPlaces:cv_count,ThirdPlaces:diversity,ThirdPlaces:total,vertical_density,buildings_age,buildings_age:diversity,most_present_age
3423_1_1_1,0.21641977,1.157234363,0.355681187,0.562335145,0.007527644,2.14E-10,0.024464844,0,0,2.166222734,0.065866886,0,0.037638221,0,0.013173377,0.001076981,0.050811598,1.784140969,42.19016153,1.796408244,age_over_60
3423_1_1_2,1.281581419,1.356504786,2.000471436,2.067560317,0.154316705,1.68E-10,0.099741285,1.03E-09,0,4.601095231,0.079040264,0.001881911,0.01881911,0.005645733,0.024464844,0.002043725,0.050811598,1.926251097,37.82967515,1.821636424,age_over_60
3423_1_1_3,0.259703724,1.032177066,0.432839539,0.693147181,0.003763822,1.92E-11,0,0,0,3.300422113,0.301105766,0,0.062103064,0,0.146789061,0.00114525,0.208892126,1.391304348,66.89130435,0.837809082,age_under_18
3423_1_1_0,0.370736475,1.164541614,0.598447711,1.732867951,0.015055288,1.83E-10,0.045165865,9.78E-10,2.85E-09,3.7045186,0.079040264,0.005645733,0.013173377,0.011291466,0.015055288,0.002506862,0.045165865,1.627705628,33.48528139,1.80488236,age_under_18
3423_1_2_1,0.956010809,1.430151151,1.509292655,0.517972998,0.184427282,1.57E-10,0.001881911,0,3.01E-09,4.610773702,0.158080527,0.007527644,0.005645733,0.015055288,0.013173377,0.002472576,0.041402043,1.938215103,37.25057208,1.800224215,age_under_18
3423_1_2_2,0.067748797,1.585563044,0.131733773,0,0,1.34E-11,0,0,0,0,0.001881911,0,0,0,0,0,0,2.047169811,50.3254717,1.745221877,age_30_40
3423_1_2_3,0.728299573,1.398166959,1.181840133,1.579233135,0.031992488,1.87E-10,0.011291466,9.71E-09,1.26E-10,4.556544783,0.111032751,0.001881911,0.013173377,0.007527644,0.062103064,0.001536832,0.084685997,1.815899582,36.87656904,2.03844488,age_30_40
3423_1_2_0,0.472359671,1.03703665,0.773465438,0.936888308,0.016937199,8.20E-11,0.003763822,0,0,3.352840006,0.062103064,0,0.013173377,0,0.022582932,0.001238504,0.03575631,1.485714286,66.37142857,1.012360323,age_under_18
3423_1_3,0.11761944,1.450945865,0.199012093,0.636514168,0.002822867,1.88E-10,0.001411433,0,5.96E-11,1.029642938,0.009880033,0,0.000470478,0.000940956,0,0.000299466,0.001411433,1.75432526,33.76470588,1.956458814,age_under_18
3423_1_0,0.210303559,1.292942736,0.33827351,1.549826046,0.003293344,2.47E-10,0.001881911,4.80E-09,5.48E-10,3.215984118,0.026346755,0.001881911,0.001411433,0.005645733,0.002352389,0.000579593,0.011291466,2.044663573,42.74448956,1.757901819,age_over_60
3423_2_1_1,0.461068205,1.300557784,0.784756904,0.470235962,0.043283954,5.56E-10,0,0,3.22E-10,2.212602053,0.069630709,0,0.005645733,0.005645733,0.003763822,0.002036596,0.015055288,1.980314961,25.67755906,1.846146419,age_under_18
3423_2_1_2_1,1.332393017,1.210352809,2.15290623,1.011404265,0.045165865,6.45E-10,0.060221153,1.63E-09,0,2.341065614,0.067748797,0,0.037638221,0.007527644,0.022582932,0.007052562,0.067748797,2.157427938,29.15853659,1.806869087,age_under_18
3423_2_1_2_2,2.032463924,1.201840471,3.266997566,0,0.015055288,4.14E-10,0.233356969,1.24E-08,1.03E-08,4.473227521,0.368854564,0.015055288,0.060221153,0.060221153,0.127969951,0.008950411,0.263467546,2.356014581,29.81956258,1.877364163,age_under_18
3423_2_1_2_3,2.822866561,1.014556321,4.381088902,0,0.007527644,6.05E-10,0.007527644,4.63E-08,2.19E-09,2.452152101,0.135497595,0,0.015055288,0.045165865,0.015055288,0.007153298,0.075276442,2.367021277,37.96675532,1.689497793,age_under_18
3423_2_1_2_0,1.430252391,0.901022096,2.273348537,1.060856947,0.067748797,2.19E-09,0,3.54E-08,5.44E-09,3.269517849,0.240884613,0.007527644,0.045165865,0.045165865,0.037638221,0.009400517,0.135497595,2.348978047,27.78993187,1.713294062,age_under_18
3423_2_1_3,0.775347349,1.440416828,1.243943198,1.039720771,0.007527644,3.33E-10,0.009409555,7.75E-09,0,2.094640939,0.016937199,0,0.007527644,0.001881911,0.001881911,0.001632677,0.011291466,2.413043478,30.91521739,1.809711118,age_under_18
3423_2_1_0,1.324865373,1.304046281,2.02493628,1.33217904,0.009409555,3.91E-10,0,6.61E-10,2.04E-09,3.09012165,0.030110577,0,0.001881911,0.011291466,0.005645733,0.001689854,0.01881911,1.81097561,30.25609756,2.050576364,age_30_40
3423_2_2_1_1,1.829217531,1.206947724,3.033640597,0.871781482,0.255939902,2.12E-10,0.052693509,9.08E-08,2.99E-08,3.070507031,0.391437496,0,0.022582932,0.255939902,0.060221153,0.005264698,0.338743987,2.616102684,32.66161027,1.809750184,age_over_60
3423_2_2_1_2,2.348624979,1.089903065,3.696073284,0.376770161,0.060221153,2.72E-10,0.150552883,9.09E-08,1.03E-08,2.605927123,0.406492785,0.045165865,0.015055288,0.127969951,0.022582932,0.007985866,0.210774037,2.713587488,34.23998045,1.475591384,age_over_60
3423_2_2_1_3,1.881911041,1.103229421,3.078806462,0,0.045165865,1.35E-10,0,3.20E-08,7.14E-10,2.420368129,0.135497595,0.022582932,0,0.052693509,0.022582932,0.007603672,0.097859374,2.286490683,38.27329193,1.679134678,age_over_60
3423_2_2_1_0,2.792755984,1.196212511,4.373561258,1.386294361,0.030110577,1.30E-10,0,5.81E-09,7.88E-09,2.903829573,0.233356969,0.007527644,0.037638221,0.060221153,0.030110577,0.009116308,0.135497595,2.118894009,41.46359447,1.647758715,age_over_60
3423_2_2_2,0.929664054,1.166506859,1.488591633,1.747868097,0.013173377,4.32E-10,0,2.17E-08,2.40E-09,4.189428841,0.101623196,0.005645733,0.007527644,0.03575631,0.015055288,0.002129624,0.063984975,2.614052953,32.03207739,1.79026371,age_30_40
3423_2_2_3,0.498706426,1.497457988,0.844978057,0,0.001881911,6.22E-11,0,2.47E-09,8.70E-10,2.950016111,0.033874399,0,0.001881911,0.009409555,0.001881911,0.001498588,0.013173377,2.469642857,28.85446429,1.847913053,age_30_40
3423_2_2_0,0.252176079,1.104493406,0.436603361,0.636514168,0.005645733,2.77E-10,0,0,1.48E-09,0.68931154,0.058339242,0.001881911,0,0.007527644,0,0.000941713,0.009409555,2.133766234,35.5961039,1.711820992,age_over_60
3423_2_3_1,0.150552883,1.566502137,0.295460033,0,0.007527644,5.35E-11,0.001881911,1.61E-08,0,0.693147181,0.007527644,0,0,0.003763822,0,0,0.003763822,2.18125,23.7296875,1.824148154,age_30_40
3423_2_3_2,1.258998486,1.325825497,1.944014105,1.529248293,0.028228666,3.47E-10,0.03575631,0,0,2.803163734,0.022582932,0,0.003763822,0.003763822,0.009409555,0.001872552,0.016937199,2.647727273,25.38920455,1.742598048,age_30_40
3423_2_3_3,0.184427282,1.469056172,0.318042966,0,0.001881911,1.64E-09,0.001881911,0,3.55E-09,2.885429571,0.07151262,0.007527644,0.009409555,0.030110577,0.007527644,0.002216282,0.05457542,2.336283186,41.62831858,1.603318418,age_30_40
3423_2_3_0,0.159962438,1.437337778,0.284168567,0.636514168,0.005645733,1.72E-11,0,0,4.45E-10,1.702760939,0.031992488,0.001881911,0,0.005645733,0.009409555,0.00176314,0.016937199,2.273846154,22.64615385,1.946672085,age_under_18
3423_2_0_1,0.223947414,1.242633681,0.385791763,0,0.001881911,2.53E-11,0,0,1.02E-09,1.237430914,0.048929687,0.003763822,0,0.005645733,0,0.001266548,0.009409555,1.715976331,20.81656805,1.830231089,age_under_18
3423_2_0_2,0.47047776,1.454723633,0.801694103,1.872274256,0.043283954,8.12E-11,0.005645733,2.10E-08,1.94E-10,3.581568027,0.041402043,0,0.005645733,0.011291466,0.005645733,0.001956662,0.022582932,2.36971831,31.21478873,1.922198018,age_under_18
3423_2_0_3,0.156198616,1.351446731,0.276640923,0.867563228,0.011291466,1.73E-11,0,0,0,1.540123194,0.016937199,0,0.005645733,0,0.003763822,0.001266548,0.009409555,2.187951807,28.65903614,1.986153079,age_under_18
3423_2_0_0,0.065866886,1.449521868,0.129851862,0,0.001881911,3.48E-10,0,0,0,0.636514168,0.005645733,0.001881911,0,0,0,0,0.001881911,1.913043478,52.00724638,1.739866376,age_over_60
3423_3_1_1,0.050811598,1.627051457,0.101623196,0,0.001881911,9.14E-11,0,0,0,0,0,0,0,0,0,0,0,1.9,72.55,1.279854226,age_over_60
3423_3_1_2,0.585274334,1.28525943,0.978593741,1.178654996,0.024464844,7.66E-11,0.003763822,9.89E-10,3.40E-10,1.950888011,0.039520132,0,0,0.007527644,0.009409555,0.001292801,0.016937199,2.592380952,34.64380952,1.714099465,age_under_18
3423_3_1_3,0.150552883,1.54738646,0.272877101,0,0.003763822,1.82E-10,0,7.17E-08,0,0.304636097,0.020701021,0,0,0.001881911,0,0,0.001881911,2.246636771,17.9573991,1.568757683,age_under_18
3423_3_1_0,0.133615684,1.559329585,0.242766524,0,0,1.48E-11,0,0,1.92E-10,0.379534926,0.058339242,0,0,0.003763822,0.001881911,0.001197863,0.005645733,2.080645161,33.27419355,1.885594564,age_under_18
3423_3_2_1,0.673724153,1.383913993,1.13855618,1.126928795,0.022582932,2.22E-10,0.005645733,1.15E-09,3.71E-09,2.50602149,0.175017727,0.001881911,0.007527644,0.01881911,0.007527644,0.002162032,0.03575631,2.519725557,26.44082333,1.76482263,age_under_18
3423_3_2_2,0.423429984,1.321585597,0.728299573,0,0.001881911,1.00E-09,0,4.27E-09,6.76E-09,2.092508273,0.129851862,0.005645733,0,0.063984975,0.005645733,0.000991167,0.075276442,2.212464589,16.15155807,1.677159381,age_under_18
3423_3_2_3_1,1.257116575,1.432590758,2.039991568,0.562335145,0.030110577,1.40E-09,0,0,4.28E-08,0.879982225,0.210774037,0.007527644,0,0.135497595,0.007527644,0.002968885,0.150552883,2.56,38.57857143,1.759703222,age_under_18
3423_3_2_3_2,1.949659838,1.297382204,3.244414634,0.563197602,0.353799276,9.46E-10,0.022582932,0,7.50E-09,3.443462384,0.466713938,0.007527644,0.030110577,0.143025239,0.045165865,0.007476418,0.225829325,2.510135135,32.49831081,1.889484296,age_under_18
3423_3_2_3_3,0.248412257,1.177366826,0.519407447,0.636514168,0.045165865,1.89E-09,0,0,1.27E-08,0.950270539,0.037638221,0,0,0.022582932,0.007527644,0.004233059,0.030110577,2.841025641,43.35897436,1.805479285,age_under_18
3423_3_2_3_0,1.550694697,1.312674842,2.627147813,0,0.007527644,1.66E-09,0,0,0,1.410513557,0.105387018,0,0.007527644,0,0.015055288,0.004791452,0.022582932,2.957005189,44.03780578,1.535627514,age_under_18
3423_3_2_0,0.36132692,1.560421083,0.598447711,0.562335145,0.015055288,1.18E-10,0,3.48E-08,3.29E-09,2.202843718,0.058339242,0.003763822,0.001881911,0.031992488,0.003763822,0.001459826,0.041402043,2.161157025,31.44008264,1.814713076,age_under_18
3423_3_3_1,1.035051072,1.245555924,1.701247581,1.504788284,0.01881911,9.06E-10,0.016937199,6.06E-08,4.03E-09,3.144747584,0.116678485,0.016937199,0.003763822,0.037638221,0.007527644,0.002033327,0.065866886,2.796573876,33.32890792,1.733316831,age_over_60
3423_3_3_2_1,2.928253579,1.217615952,4.561752362,1.153741943,0.052693509,8.64E-10,0.030110577,0,0,2.544179738,0.105387018,0,0.022582932,0,0.015055288,0.005066192,0.037638221,2.776970954,34.57157676,1.832117319,age_under_18
3423_3_3_2_2,2.002353347,1.280974253,3.251942278,1.159569797,0.112914662,8.38E-10,0.015055288,1.89E-08,3.33E-09,3.601566968,0.18066346,0.037638221,0.030110577,0.067748797,0.015055288,0.009470139,0.150552883,3.012841091,42.68057785,1.638975775,age_over_60
3423_3_3_2_3,1.445307679,1.237823275,2.551871371,0,0.203246392,6.08E-10,0,7.98E-08,4.44E-09,3.318637617,0.165608172,0.007527644,0.015055288,0.097859374,0.022582932,0.007098912,0.143025239,3.028901734,21.35549133,1.669721061,age_under_18
3423_3_3_2_0,0.873206723,1.076430918,1.558222342,0.636514168,0.022582932,8.83E-10,0.007527644,8.81E-09,2.49E-10,0.759547391,0.105387018,0,0,0.022582932,0,0,0.022582932,2.876901798,23.51521438,1.705048,age_under_18
3423_3_3_3_1,0.316161055,1.207093698,0.609739177,0,0.007527644,1.08E-09,0,0,0,0.950270539,0.037638221,0,0,0,0,0,0,3.12034384,27.21203438,1.522061753,age_under_18
3423_3_3_3_2,0.948483164,1.187595797,1.535639409,0,0.007527644,1.28E-09,0,5.89E-09,2.28E-09,1.386294361,0.045165865,0.007527644,0,0.015055288,0.007527644,0.007826648,0.030110577,2.885416667,18.46875,1.571303105,age_under_18
3423_3_3_3_3,0.082804086,1.754013123,0.195718748,0,0.007527644,2.25E-09,0,0,0,0,0.007527644,0,0,0,0,0,0,2.590909091,26.36363636,1.599028184,age_under_18
3423_3_3_3_0,0.933427876,1.054395149,1.558222342,0.693147181,0.015055288,1.89E-09,0,0,1.18E-09,1.273028337,0.045165865,0,0.007527644,0.015055288,0.007527644,0.007826648,0.030110577,3.068364611,27.61126005,1.621876834,age_under_18
3423_3_3_0,1.014350051,1.214417881,1.622207317,1.039720771,0.007527644,1.04E-09,0,6.63E-09,4.30E-09,2.540482273,0.080922175,0.003763822,0.003763822,0.024464844,0.009409555,0.002039206,0.041402043,2.852571429,24.71542857,1.643787715,age_under_18
3423_3_0,0.136909028,1.428578548,0.257821813,0.867563228,0.002822867,4.22E-11,0.000470478,6.38E-09,6.77E-11,0.458804139,0.037167743,0.000470478,0.000470478,0.001411433,0.000940956,0.000600816,0.003293344,2.341463415,21.84061259,1.831418348,age_under_18
3423_0_1,0.168431038,1.548047336,0.279934267,0.950270539,0.002352389,8.84E-12,0.006116211,8.29E-10,5.95E-10,3.497811647,0.010350511,0.000470478,0.000470478,0.0042343,0.000940956,0.000440911,0.006116211,1.934246575,52.14520548,1.67293502,age_over_60
3423_0_2,0.121383262,1.565854042,0.196659704,0,0.001881911,2.42E-12,0,0,0,2.430791329,0.003763822,0,0.000470478,0,0.000940956,0.000299466,0.001411433,2.078014184,27.17730496,1.93654504,age_under_18
3423_0_3,0.032462965,1.616307904,0.06727832,0,0.000470478,2.10E-12,0,0,1.17E-10,0.450561209,0.006116211,0,0,0.000940956,0,0,0.000940956,1.818401937,34.87288136,1.79890232,age_over_60
3423_0_0,0.206539737,1.498246197,0.359915487,1.696907692,0.011291466,0,0.003293344,0,6.32E-10,1.161851544,0.023994366,0.000470478,0.000940956,0.002822867,0,0.000399288,0.0042343,1.943441637,31.68231047,1.938147184,age_under_18
3424,0.114590739,1.252385361,0.173900342,2.336913696,0.004146085,5.47E-11,0.008027527,1.44E-09,4.97E-10,4.545572905,0.020583402,0.000646907,0.00211715,0.003440369,0.001558458,3.66E-05,0.007762883,2.122858033,33.99833835,1.803488721,age_under_18
3425_1_1,0.523171269,1.247190403,0.818160825,1.246351471,0.426252851,2.92E-10,0.001411433,2.36E-09,4.48E-10,4.024031249,0.068219275,0.003293344,0.011761944,0.011761944,0.0042343,0.000585795,0.031051532,2.042899408,29.65927022,1.563124423,age_over_60
3425_1_2_1,0.903317299,1.511299255,1.507410744,1.58023634,0.028228666,1.73E-10,0.028228666,6.04E-10,2.99E-09,3.065097191,0.080922175,0.001881911,0.011291466,0.01881911,0.013173377,0.002264214,0.045165865,1.949695122,22.34641768,1.767009148,age_under_18
3425_1_2_2,0.112914662,1.457676059,0.19948257,0,0,1.87E-12,0,0,8.01E-11,0.73562194,0.015055288,0,0,0.001881911,0,0,0.001881911,1.875576037,22.41858679,1.706730604,age_under_18
3425_1_2_3,2.113386099,1.49893212,3.445779115,0.713242878,0.146789061,2.51E-10,0,1.02E-08,4.07E-09,5.062840756,0.214537859,0.011291466,0.022582932,0.026346755,0.028228666,0.002515352,0.088449819,2.355610055,36.72378909,2.103472314,age_over_60
3425_1_2_0,0.474241582,1.21251623,0.829922769,0.564868697,0.150552883,2.93E-10,0,1.21E-09,0,3.591079778,0.031992488,0.003763822,0.005645733,0.001881911,0.009409555,0.002334857,0.020701021,2.127723516,22.36889557,1.848494434,age_under_18
3425_1_3,0.096447941,1.653091131,0.175958682,0.765937337,0.008939077,3.05E-12,0,0,0,2.3365649,0.006116211,0.000470478,0.000470478,0,0.000940956,0.000489165,0.001881911,1.859047619,17.08285714,1.767501694,age_under_18
3425_1_0,0.089861252,1.544076387,0.164667216,0.424716856,0.041402043,2.24E-11,0,0,4.04E-10,2.457848989,0.006116211,0.000470478,0.001881911,0.002352389,0.000940956,0.000581833,0.005645733,1.846260388,26.90720222,2.022294973,age_under_18
3425_2_1,0.047518254,1.675159647,0.083274564,0.562335145,0.001881911,2.14E-12,0,9.61E-11,4.58E-11,3.351340625,0.006586689,0.002352389,0.001881911,0.001881911,0.000940956,0.000630343,0.007057166,1.817679558,32.53149171,1.99819966,age_under_18
3425_2_2,0.027758188,1.434896875,0.05034112,0,0,0,0,0,0,0,0.000470478,0,0,0,0.000470478,0,0.000470478,1.907928389,34.407289,1.930430575,age_under_18
3425_2_3,0.031051532,1.476989576,0.054104942,1.537545693,0.016466722,2.02E-11,0,0,3.69E-10,2.186340214,0.004704778,0.001411433,0.000470478,0.001881911,0,0.000458393,0.003763822,1.824662813,30.38342967,1.926963983,age_under_18
3425_2_0,0.133615684,1.517690161,0.22677028,0,0.003293344,3.80E-12,0,0,6.50E-11,3.156334605,0.009409555,0.000470478,0.000940956,0.000940956,0,0.000496316,0.002352389,1.892473118,30.22759857,2.047959428,age_over_60
3425_3_1,0.42013664,1.404250385,0.664785075,1.149866489,0.032462965,3.16E-10,0.0042343,3.13E-09,9.16E-11,4.559001674,0.036226788,0.002822867,0.004704778,0.006116211,0.014584811,0.00056525,0.028228666,2.184313725,26.82401961,1.889383687,age_under_18
3425_3_2,0.268642801,1.472358915,0.45165865,1.487270502,0.040931565,5.51E-10,0.002352389,1.82E-09,0,5.351254209,0.026346755,0.001411433,0.007527644,0.003763822,0.007527644,0.000580738,0.020230544,2.202692595,27.76738968,2.057028478,age_over_60
3425_3_3,0.289343822,1.466663759,0.459656772,1.564362096,0.031051532,2.09E-09,0.007057166,9.43E-10,4.01E-10,5.031575021,0.068219275,0.005175255,0.026817232,0.009880033,0.011291466,0.000571051,0.053163987,2.31196984,46.58482564,2.14978303,age_over_60
3425_3_0,0.559398057,1.462826766,0.906140166,0.532227598,0.538697035,1.05E-09,0.011761944,2.39E-09,1.44E-09,5.873896254,0.051282076,0.005645733,0.0084686,0.011291466,0.007998122,0.000638569,0.033403921,2.145480735,38.11055095,2.067277169,age_over_60
3425_0,0.126205659,1.525273703,0.211009275,0.394186339,0.072218336,6.74E-10,0,0,3.80E-10,4.873875282,0.016349102,0.001176194,0.001293814,0.00211715,0.000940956,0.00015739,0.005528114,1.987762906,38.32256214,2.068461727,age_over_60
3426_1_1,0.020230544,1.391747516,0.040931565,0,0.000470478,0,0,0,4.47E-10,1.987660814,0.007527644,0.000470478,0.000940956,0.001881911,0.000940956,0.000598932,0.0042343,1.904166667,41.16041667,1.633297878,age_over_60
3426_1_2,0.053634465,1.416959423,0.096918419,0.693147181,0.000940956,1.78E-13,0,5.97E-11,6.11E-11,1.149059697,0.005175255,0.000470478,0.000940956,0.001411433,0.000470478,0.000600816,0.003293344,2.168032787,42.67213115,1.581286443,age_over_60
3426_1_3,0.12185374,1.343445341,0.196659704,0.344953502,0.096447941,1.73E-10,0.001881911,0,8.20E-10,3.178148399,0.010350511,0.000940956,0.000470478,0.003293344,0.000470478,0.000486268,0.005175255,2.626582278,41.89240506,1.541369676,age_over_60
3426_1_0,0.148200494,1.192722912,0.239002702,0.62172912,0.177840593,2.32E-10,0.001411433,0,1.55E-10,0.244930027,0.014114333,0,0,0.000940956,0,0,0.000940956,2.030334728,27.89121339,1.893728612,age_under_18
3426_2_1,0.034344876,1.463936792,0.070101186,0,0.001881911,3.55E-12,0,0,5.59E-10,1.470609312,0.0084686,0.000470478,0,0.001881911,0.000470478,0.000408169,0.002822867,2.239277652,30.53950339,1.799341873,age_under_18
3426_2_2_1,0.23523888,1.093472035,0.39708323,0,0.005645733,7.10E-10,0,0,0,0.450561209,0.028228666,0,0.001881911,0,0,0,0.001881911,2.807692308,33.06410256,1.340940732,age_under_18
3426_2_2_2,1.170548667,1.418007755,1.872501485,0.682908105,0.013173377,9.73E-10,0,0,2.94E-09,3.426513543,0.063984975,0.001881911,0.005645733,0.022582932,0.005645733,0.001934782,0.03575631,2.809605489,31.25128645,1.723600993,age_over_60
3426_2_2_3,0.679369886,1.23090257,1.106563692,1.748067349,0.01881911,9.63E-10,0.024464844,2.72E-09,2.06E-09,3.936870476,0.165608172,0.005645733,0.028228666,0.031992488,0.028228666,0.002367413,0.094095552,2.765188834,29.46059113,1.854352667,age_over_60
3426_2_2_0,0.075276442,1.374249798,0.156198616,0.693147181,0.003763822,2.91E-12,0.001881911,0,3.47E-09,1.028094057,0.039520132,0.001881911,0.001881911,0.015055288,0,0.001202601,0.01881911,2.475806452,37.5766129,1.547337721,age_under_18
3426_2_3,0.568337134,1.604669019,0.954599375,2.264636942,0.019289588,1.70E-09,0.007057166,6.69E-09,6.83E-09,3.576218498,0.169371994,0.0042343,0.010350511,0.016937199,0.0127029,0.000607104,0.044224909,2.536354582,35.29083665,1.796135601,age_over_60
3426_2_0,0.096918419,1.321337357,0.17219486,1.475076311,0.003293344,2.61E-10,0,0,5.25E-10,0.410936436,0.128440429,0.000470478,0.000940956,0.005645733,0,0.000295321,0.007057166,2.201142857,34.70857143,1.721846162,age_over_60
3426_3_1,0.248412257,1.343305859,0.418725207,1.306889408,0.013173377,6.37E-10,0.001411433,0,1.00E-09,3.524392591,0.039520132,0.000940956,0.002352389,0.006116211,0.005645733,0.000563204,0.015055288,2.349668874,34.83940397,1.946230921,age_under_18
3426_3_2_1,0.425311895,1.443697568,0.72265384,0,0.005645733,8.77E-10,0,4.26E-10,5.77E-10,2.904707694,0.069630709,0,0.003763822,0.005645733,0.026346755,0.001417912,0.03575631,2.073604061,25.48730964,1.733467827,age_under_18
3426_3_2_2,0.34438972,1.348592251,0.589038156,0,0.005645733,1.33E-09,0,0,7.18E-09,1.770135147,0.052693509,0.003763822,0.005645733,0.033874399,0.003763822,0.001684444,0.047047776,2.071847507,27.12390029,1.539247458,age_under_18
3426_3_2_3,0.634204021,1.19131865,1.038814894,0.320515951,0.68689753,1.15E-09,0,0,0,4.215602339,0.043283954,0.007527644,0.020701021,0,0.009409555,0.001876776,0.037638221,2.28314746,35.7964684,1.793899534,age_under_18
3426_3_2_0,0.250294168,1.470739275,0.440367183,0.143542026,0.205128303,1.44E-09,0,0,2.43E-09,1.054686658,0.120442307,0.001881911,0.001881911,0.009409555,0.001881911,0.002020312,0.015055288,2.181360202,27.11523929,1.796675865,age_under_18
3426_3_3,0.151964317,1.406704497,0.270054234,0.475226988,0.303928633,1.27E-09,0.001411433,8.59E-09,6.26E-10,3.051506218,0.030110577,0.001411433,0,0.008939077,0,0.000187395,0.010350511,2.213602015,32.53501259,1.484243562,age_under_18
3426_3_0,0.151023361,1.5598305,0.257351335,1.418862918,0.070101186,1.27E-09,0,0,9.09E-10,1.937163876,0.0084686,0,0.001411433,0.001411433,0,0.00032611,0.002822867,1.972766885,26.72385621,0.995331691,age_under_18
3426_0_1,0.113855618,1.49735667,0.191484448,0.407585022,0.107739407,1.69E-09,0.001881911,0,1.03E-09,3.621688013,0.020701021,0.001411433,0.006116211,0.007998122,0.002352389,0.000561803,0.017878155,1.884866039,40.69442433,1.993595787,age_over_60
3426_0_2,0.369325042,1.32996962,0.610209655,0.086380604,0.802164581,7.55E-10,0.005645733,2.61E-10,1.50E-09,5.350148063,0.038579176,0.005175255,0.007527644,0.007527644,0.006586689,0.000647175,0.026817232,2.13204005,33.97747184,1.893490368,age_over_60
3426_0_3,0.054104942,1.65599897,0.096447941,0.950270539,0.002352389,2.27E-09,0,0,2.47E-11,3.377199385,0.007527644,0.000470478,0.001411433,0.001411433,0.000470478,0.000590677,0.003763822,1.525951557,31.19031142,1.564491278,age_under_18
3426_0_0,0,0,0,0,0,2.27E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,age_under_18
3427_1_1,0.159491961,1.462343519,0.263467546,0.387052532,0.179252027,2.35E-09,0.007527644,0,9.08E-10,4.803763695,0.037167743,0.001411433,0.013643855,0.005645733,0.003763822,0.000525332,0.024464844,2.088624339,39.81746032,2.095928027,age_over_60
3427_1_2,0.09456603,1.480037709,0.163255783,0,0.001881911,1.08E-09,0,4.26E-09,0,0.093599963,0.024935321,0,0,0.000470478,0,0,0.000470478,1.552,28.276,1.683847912,age_over_60
3427_2_1,0.094095552,1.539253506,0.16796056,0.848633756,0.069630709,1.26E-10,0,0,3.13E-12,1.560710409,0.003763822,0,0,0.000470478,0,0,0.000470478,1.800675676,26.18412162,1.215975974,age_under_18
3427_2_2,0.115267051,1.501678967,0.20795117,0.660174088,0.116678485,1.15E-09,0,0,5.11E-11,4.488837508,0.014114333,0.001881911,0.002352389,0.002352389,0.000470478,0.000595349,0.007057166,2.162639405,35.73280669,1.75959323,age_under_18
3427_2_3,0.358033575,1.570806787,0.631381154,0.990419753,0.069630709,6.03E-10,0,8.49E-11,4.72E-10,5.716740413,0.086567908,0.007998122,0.012232422,0.003763822,0.007527644,0.000616834,0.03152201,2.12950699,40.80905077,1.983968201,age_over_60
3427_2_0,0.037638221,1.597979676,0.069160231,0,0,1.94E-12,0,0,0,0,0.001411433,0,0,0,0.000470478,0,0.000470478,1.819101124,26.11629213,1.70336106,age_under_18
3427_3,0.255351804,1.37819921,0.414255668,1.514812607,0.003646203,1.61E-10,0.007527644,1.27E-09,5.90E-10,5.334991548,0.029169621,0.004469539,0.003881442,0.004704778,0.003528583,0.000162307,0.016584341,2.381252627,48.60025221,2.108558453,age_over_60
3428_1_1,0.053163987,1.182103165,0.09033173,0,0.001411433,9.11E-11,0,0,0,0,0.000470478,0,0,0,0,0,0,1.791457286,21.57286432,1.506937537,age_over_60
3428_1_2,0.114326096,1.532624343,0.204187348,1.041284738,0.020701021,2.64E-10,0.000470478,1.49E-09,1.51E-11,2.981026112,0.007998122,0.000470478,0,0.001881911,0,0.000235428,0.002352389,1.904684976,36.39660743,2.063558645,age_over_60
3428_2_1,0.739591039,1.427676532,1.266996608,1.130969566,0.356622142,1.28E-09,0.010350511,4.71E-09,1.43E-09,6.005730199,0.060691631,0.010350511,0.005175255,0.007057166,0.007998122,0.000638185,0.030581054,1.969581749,40.20627376,2.018027415,age_over_60
3428_2_2,0.07762883,1.522009159,0.141613806,0.500402424,0.002352389,2.52E-09,0.000470478,0,1.82E-10,2.3261417,0.006116211,0.000470478,0.000470478,0.003293344,0.000470478,0.00044246,0.004704778,1.901808786,27.53229974,1.761652704,age_50_60
3429_1_1_1_1,0.993649029,1.466119129,1.648554072,1.054920168,0.037638221,2.29E-09,0,0,2.24E-10,2.13833306,0.052693509,0,0.015055288,0.007527644,0,0.004791452,0.022582932,2.707253886,33.98834197,1.593390827,age_50_60
3429_1_1_1_2,0.105387018,1.170997126,0.210774037,0,0,2.27E-09,0,0,0,0.693147181,0.015055288,0,0,0,0,0,0,2.436363636,51.18181818,1.406883324,age_50_60
3429_1_1_1_3,0.647377398,1.497230741,1.159257201,0.693147181,0.015055288,2.35E-09,0.022582932,3.02E-08,1.51E-09,3.86552474,0.353799276,0.030110577,0.052693509,0.052693509,0.037638221,0.010238008,0.173135816,3.293413174,44.62125749,1.226256464,age_50_60
